poi_id,name,amenity,main_category,sub_category,priority_level,latitude,longitude,final_status,map_ready,rule1_reason,rule2_reason,rule3_reason,rule4_reason,rule5_reason
BLR_000154,B. P. Indian,school,Education,School,2,13.0011737,77.5683395,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000155,Udupi Sri Krishnarajathadri,restaurant,Food & Beverage,Restaurant,3,13.0041002,77.5713906,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000156,Father Mathews School,school,Education,School,2,13.0457661,77.5416305,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000157,IndusInd Bank,bank,Financial Services,Bank,2,13.0333714,77.5689251,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000158,ING Vysya,bank,Financial Services,Bank,2,13.033237,77.5690007,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000159,Nandini Palace,restaurant,Food & Beverage,Restaurant,3,13.0330093,77.5691944,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000160,Beijing Bites,restaurant,Food & Beverage,Restaurant,3,13.0330896,77.569359,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000161,Onesta,restaurant,Food & Beverage,Restaurant,3,13.0292372,77.5708378,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000162,Chung's,restaurant,Food & Beverage,Restaurant,3,13.00654,77.5692833,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000163,HDFC Bank,bank,Financial Services,Bank,2,13.0085194,77.5688573,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000164,Vani Vilas,school,Education,School,2,13.0092653,77.5621798,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000165,Sher-e-Punjab Dhaba,restaurant,Food & Beverage,Restaurant,3,13.0218399,77.5349348,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000166,Adarsh Dhaba,restaurant,Food & Beverage,Restaurant,3,13.0220281,77.5340657,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000167,,atm,Financial Services,ATM,2,13.0266169,77.5346987,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000168,UCO Bank,bank,Financial Services,Bank,2,13.0055316,77.56985,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000169,,atm,Financial Services,ATM,2,13.0055316,77.569732,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000170,SVC Bank,bank,Financial Services,Bank,2,13.0019378,77.5665159,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000171,Pushyamee,pharmacy,Healthcare,Pharmacy,1,13.0006252,77.5652425,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000172,Kotak Mahindra Bank,bank,Financial Services,Bank,2,13.0011328,77.5691982,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000173,,atm,Financial Services,ATM,2,13.0010742,77.569202,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000174,RMV Club,restaurant,Food & Beverage,Restaurant,3,13.0380165,77.5693434,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000175,Syndicate Bank,bank,Financial Services,Bank,2,13.0084832,77.5692697,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000176,Syndicate Bank,atm,Financial Services,ATM,2,13.0085354,77.5694521,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000177,Hunan Chinese Restaurant,restaurant,Food & Beverage,Restaurant,3,13.0342347,77.5693249,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000178,Kabini Canteen,restaurant,Food & Beverage,Restaurant,3,13.0162478,77.5648911,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000179,State Bank of India,bank,Financial Services,Bank,2,13.0183173,77.5645529,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000180,Manipal Northside Hospital,hospital,Healthcare,Hospital,1,13.0011275,77.5639285,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000181,Manipal North Side Pharmacy,pharmacy,Healthcare,Pharmacy,1,13.0009721,77.5640265,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000182,Chicken County,restaurant,Food & Beverage,Restaurant,3,13.0372579,77.566121,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000183,Shiro,restaurant,Food & Beverage,Restaurant,3,12.971852,77.5964092,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000184,Sandhya Sagar,restaurant,Food & Beverage,Restaurant,3,12.9600242,77.6015444,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000185,Utsav,restaurant,Food & Beverage,Restaurant,3,12.9601639,77.5945806,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000186,Rasa,restaurant,Food & Beverage,Restaurant,3,12.994359,77.5711764,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000187,Freska,restaurant,Food & Beverage,Restaurant,3,13.0275961,77.5766293,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000188,,restaurant,Food & Beverage,Restaurant,3,13.0068412,77.5789439,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000189,Pizza Hut,restaurant,Food & Beverage,Restaurant,3,13.0279832,77.5715545,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000190,Syndicate Bank,atm,Financial Services,ATM,2,12.9836146,77.5948986,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000191,Miller's 46,restaurant,Food & Beverage,Restaurant,3,12.991491,77.5941489,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000192,,atm,Financial Services,ATM,2,13.0076434,77.5779662,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000193,Mint Masala,restaurant,Food & Beverage,Restaurant,3,13.0069868,77.5788699,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000194,,atm,Financial Services,ATM,2,13.0067463,77.5788817,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_000195,Canara Bank,atm,Financial Services,ATM,2,12.985511,77.5889985,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000196,State Bank of India,bank,Financial Services,Bank,2,12.9819402,77.5955017,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000197,Kotak Mahindra Bank,bank,Financial Services,Bank,2,12.9762175,77.5993135,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000198,Canara Bank,bank,Financial Services,Bank,2,12.9885568,77.5923112,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000199,Shezan Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9871688,77.5946714,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000200,HDFC Bank,bank,Financial Services,Bank,2,12.9888226,77.592415,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000201,Ramana's,restaurant,Food & Beverage,Restaurant,3,12.9887039,77.5939333,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000202,St. Sara's School,school,Education,School,2,12.946945,77.6175314,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000203,Bharat Petroleum,fuel,Transport & Mobility,Fuel Station,2,12.9758396,77.5985677,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000204,Canara Bank,bank,Financial Services,Bank,2,12.9681567,77.5876645,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000205,State Bank of India,bank,Financial Services,Bank,2,12.9681499,77.5880527,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000206,Police Headquarters,police,Emergency Services,Police Station,1,12.9695368,77.5877623,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000207,Nisarga,restaurant,Food & Beverage,Restaurant,3,12.9704007,77.5874248,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000208,State Bank of India,bank,Financial Services,Bank,2,13.0074751,77.5793045,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000209,Dhanlaxmi Bank,bank,Financial Services,Bank,2,12.9751175,77.5976204,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000210,Yes Bank,bank,Financial Services,Bank,2,12.9756522,77.597345,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000211,Karnataka Bank,atm,Financial Services,ATM,2,12.9686616,77.5875127,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000212,Corporation Bank,bank,Financial Services,Bank,2,12.9723026,77.5863596,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000213,Deccan school,school,Education,School,2,12.9921674,77.5683888,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000214,Anganavadi,school,Education,School,2,12.991587,77.5684205,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000215,Government School,school,Education,School,2,12.9496275,77.6139658,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000216,Methodist church school,school,Education,School,2,12.9497624,77.6143357,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000217,Adithya public school,school,Education,School,2,12.9499206,77.6151518,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000218,Government Primary Health Centre,hospital,Healthcare,Hospital,1,12.9503234,77.6162619,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000219,Nagasena Vidyalaya,school,Education,School,2,13.0140892,77.5760778,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000220,State Bank of India,bank,Financial Services,Bank,2,13.0139649,77.57891,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000221,Canteen,restaurant,Food & Beverage,Restaurant,3,12.9803653,77.5950694,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000222,Keshava Medical & General Stores,pharmacy,Healthcare,Pharmacy,1,13.0059079,77.578507,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000223,Punjab National Bank,bank,Financial Services,Bank,2,13.0077699,77.5794951,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000224,Bank of Baroda,bank,Financial Services,Bank,2,13.0071676,77.5790958,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000225,Karnataka Bank,bank,Financial Services,Bank,2,13.0080052,77.5796762,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_000226,Syndicate Bank,bank,Financial Services,Bank,2,13.0080972,77.5797261,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
